
                                                                                                    Garbage Collections

Start    GC ID GC Name                                                                                                                                                           Heap Before GC Heap After GC Longest Pause
-------- ----- ----------------------------------------------------------------------------------------------------------------------------------------------------------------- -------------- ------------- -------------
10:37:13   168 G1New                                                                                                                                                                   793.4 MB       30.3 MB       4.86 ms
10:37:14   169 G1New                                                                                                                                                                   793.3 MB       30.1 MB       4.94 ms
10:37:15   170 G1New                                                                                                                                                                   793.1 MB       30.3 MB       5.20 ms
10:37:16   171 G1New                                                                                                                                                                   793.3 MB       30.3 MB       5.05 ms
10:37:17   172 G1New                                                                                                                                                                   793.3 MB       30.6 MB       6.61 ms
10:37:17   173 G1New                                                                                                                                                                   792.6 MB       30.4 MB       5.37 ms
10:37:18   174 G1New                                                                                                                                                                   792.4 MB       30.6 MB       5.29 ms
10:37:19   175 G1New                                                                                                                                                                   792.6 MB       30.9 MB       5.47 ms
10:37:20   176 G1New                                                                                                                                                                   792.9 MB       30.4 MB       5.10 ms
10:37:21   177 G1New                                                                                                                                                                   793.4 MB       30.4 MB       5.27 ms
10:37:21   178 G1New                                                                                                                                                                   793.4 MB       30.3 MB       5.56 ms
10:37:22   179 G1New                                                                                                                                                                   793.3 MB       30.3 MB       5.15 ms
10:37:23   180 G1New                                                                                                                                                                   793.3 MB       30.4 MB       5.72 ms
10:37:24   181 G1New                                                                                                                                                                   793.4 MB       30.3 MB       4.84 ms
10:37:24   182 G1New                                                                                                                                                                   793.3 MB       30.4 MB       5.32 ms
10:37:25   183 G1New                                                                                                                                                                   792.4 MB       30.7 MB       5.86 ms
10:37:26   184 G1New                                                                                                                                                                   792.7 MB       30.3 MB       5.23 ms
10:37:27   185 G1New                                                                                                                                                                   792.3 MB       30.3 MB       5.24 ms
10:37:28   186 G1New                                                                                                                                                                   793.3 MB       30.3 MB       4.94 ms
10:37:28   187 G1New                                                                                                                                                                   793.3 MB       30.3 MB       5.14 ms
10:37:29   188 G1New                                                                                                                                                                   793.3 MB       30.3 MB       5.30 ms
10:37:30   189 G1New                                                                                                                                                                   793.3 MB       30.4 MB       5.18 ms
10:37:31   190 G1New                                                                                                                                                                   793.4 MB       30.4 MB       4.87 ms
10:37:32   191 G1New                                                                                                                                                                   793.4 MB       30.4 MB       5.57 ms
10:37:32   192 G1New                                                                                                                                                                   792.4 MB       30.7 MB       4.97 ms
10:37:33   193 G1New                                                                                                                                                                   792.7 MB       30.4 MB       4.78 ms
10:37:34   194 G1New                                                                                                                                                                   792.4 MB       30.5 MB       5.80 ms
10:37:35   195 G1New                                                                                                                                                                   793.5 MB       30.4 MB       5.56 ms
10:37:35   196 G1New                                                                                                                                                                   793.4 MB       30.5 MB       4.96 ms
10:37:36   197 G1New                                                                                                                                                                   793.5 MB       30.7 MB       6.11 ms
10:37:37   198 G1New                                                                                                                                                                   791.7 MB       30.5 MB       5.00 ms
10:37:38   199 G1New                                                                                                                                                                   793.5 MB       30.5 MB       4.96 ms
10:37:39   200 G1New                                                                                                                                                                   792.5 MB       30.4 MB       5.79 ms
10:37:39   201 G1New                                                                                                                                                                   793.4 MB       30.2 MB       5.74 ms
10:37:40   202 G1New                                                                                                                                                                   793.2 MB       30.5 MB       7.18 ms
10:37:41   203 G1New                                                                                                                                                                   793.5 MB       30.2 MB       4.74 ms
10:37:42   204 G1New                                                                                                                                                                   793.2 MB       30.5 MB       5.66 ms
